fecha,dia_semana,turno,pos_01,pos_02,pos_03,pos_04,pos_05,pos_06,pos_07,pos_08,pos_09,pos_10,pos_11,pos_12,pos_13,pos_14,pos_15,pos_16,pos_17,pos_18,pos_19,pos_20
2025-06-12,Jueves,LA PRIMERA,8052,2174,9633,9921,3537,5215,3523,4153,6996,3246,3361,3120,6256,0728,1622,2737,2729,5041,8023,5486
2025-06-12,Jueves,MATUTINA,2073,5286,2515,5189,9712,1528,8151,0325,4441,5549,2983,1992,0799,0584,2230,5063,4262,9530,8003,6386
2025-06-12,Jueves,VESPERTINA,8262,2210,3084,2734,5380,5810,0242,6290,4182,0157,6778,4115,5221,7737,5303,4377,9134,4747,6419,9306
2025-06-12,Jueves,NOCTURNA,2727,2112,2818,5754,6941,9630,1283,0815,0882,6257,4440,9763,5192,0939,4062,5136,3177,3848,7616,8023
2025-06-13,Viernes,LA PREVIA,1923,6521,3027,2090,6810,7170,0853,7402,7571,1097,0103,2155,1911,0203,7269,1622,0208,9307,8572,3198
2025-06-13,Viernes,LA PRIMERA,7873,2440,2976,2000,6969,4780,6186,7956,7445,1676,7113,9712,9512,1000,8732,6345,8903,7218,6931,0370
2025-06-13,Viernes,MATUTINA,8279,7550,5411,3080,5459,3308,7025,8156,4813,9428,2404,4654,8752,3722,2968,1925,3884,1201,5492,3627
2025-06-13,Viernes,VESPERTINA,3631,9343,2704,3666,2873,6879,8183,9299,8322,2950,1589,6160,7718,1717,3040,2264,9092,4222,8512,5124
2025-06-13,Viernes,NOCTURNA,0825,4437,8211,7445,6821,8566,7934,0866,2777,4683,5900,5994,1287,9013,8768,1781,8861,1623,5344,1194
2025-06-14,Sábado,LA PREVIA,2483,1481,8231,9118,0707,0796,1456,2560,4187,4109,6703,7501,4964,3592,5879,0149,2526,4434,0731,8945
2025-06-14,Sábado,LA PRIMERA,0902,0975,1644,2554,7727,8694,2426,5822,8406,4244,2433,1627,6393,8192,6483,0979,6343,9351,4443,2604
2025-06-14,Sábado,MATUTINA,8643,4114,3557,1604,5587,8536,6584,1302,7419,6882,1249,8000,9320,4687,7963,7012,2676,9132,6465,6164
2025-06-14,Sábado,VESPERTINA,7646,0160,0567,3184,2401,3604,3681,6045,8626,5846,9711,8143,6641,2469,6183,2856,2382,3294,5478,4716
2025-06-14,Sábado,NOCTURNA,5890,0977,4441,4634,2662,4391,2889,2344,9784,0426,7575,8992,1544,6348,9410,4463,7734,6944,4856,6586
2025-06-16,Lunes,LA PREVIA,9591,9481,4109,2768,4233,8704,5369,3520,1123,9934,8451,3497,1312,2854,6755,2119,4916,8140,0735,0974
2025-06-16,Lunes,LA PRIMERA,6238,1137,9644,2108,8882,8009,1666,2916,0245,2572,1494,9538,2730,8297,2890,7268,4936,9664,3752,0537
2025-06-16,Lunes,MATUTINA,7724,5889,5677,4807,1196,3292,9578,2060,1255,1353,9443,6194,5821,2847,1221,1203,8078,8677,8735,5534
2025-06-16,Lunes,VESPERTINA,7964,8615,4928,6031,1539,4957,1646,2028,1964,1083,7749,0402,1457,6156,3393,5829,8200,2043,5211,0550
2025-06-16,Lunes,NOCTURNA,3033,0046,8661,9176,4235,3756,0104,7896,6286,9482,0519,4814,0301,9786,8875,9563,5095,8926,9716,7320
2025-06-17,Martes,LA PREVIA,0735,3433,0852,3198,6042,8615,3337,7722,5402,5675,1275,1864,2650,6569,8529,6272,6215,7354,4111,9526
2025-06-17,Martes,LA PRIMERA,1562,1783,8941,7982,8674,3744,5294,5911,0717,1110,8079,0765,2738,7624,6119,6080,3912,9449,0064,7092
2025-06-17,Martes,MATUTINA,7656,2254,1292,8951,6400,8960,4206,9332,7110,6707,3247,8083,8629,4705,3883,0440,9447,8386,5900,0273
2025-06-17,Martes,VESPERTINA,4697,7660,7661,9762,0875,0268,4229,7415,5479,1701,2328,9114,9601,5582,0758,9614,5283,3326,0414,2445
2025-06-17,Martes,NOCTURNA,0427,2197,6112,0814,9367,1875,8708,8387,4074,2605,8291,7002,6196,6607,5324,2719,4114,4277,7164,2675
2025-06-18,Miércoles,LA PREVIA,3227,5765,0630,9567,4013,5552,7536,2300,8897,2455,0054,7313,4111,8406,3116,0232,2429,1223,9600,2725
2025-06-18,Miércoles,LA PRIMERA,8917,4711,8230,2023,4360,3080,7651,8620,6783,0036,5524,8065,9117,9637,3302,5925,5303,1849,5583,8414
2025-06-18,Miércoles,MATUTINA,1448,2591,4731,8893,3453,7382,8575,9518,0329,9592,1905,5732,7115,9791,6088,9376,8286,3700,0351,9565
2025-06-18,Miércoles,VESPERTINA,6470,1529,6100,0651,1687,4717,8916,6268,4718,2890,8293,3537,8563,4783,2469,4543,1288,6738,0797,7726
2025-06-18,Miércoles,NOCTURNA,6115,6499,8945,4091,9463,5831,0748,1594,3082,6809,4816,5519,7444,9743,6903,4392,7349,3207,9426,0246
2025-06-19,Jueves,LA PREVIA,2446,4034,5338,8444,2629,4218,8283,7038,7885,1214,6063,6595,5291,6273,6386,8107,7087,3909,1196,1645
2025-06-19,Jueves,LA PRIMERA,9834,7624,5602,4224,0022,3416,1539,2202,1637,1965,4477,4372,0461,5901,1261,0015,7274,2850,7321,4628
2025-06-19,Jueves,MATUTINA,7406,1648,9944,1516,2108,9928,5787,3495,4307,6879,6439,8840,9682,9676,0977,2113,8251,6288,3843,8118
2025-06-19,Jueves,VESPERTINA,2724,8251,1026,6469,1289,1751,0341,7045,9026,6804,2426,2549,8390,8486,8487,9293,4196,9804,4135,0209
2025-06-19,Jueves,NOCTURNA,7589,4405,6087,8992,0079,7274,3623,1755,7839,9752,5265,8014,9717,3217,7528,2570,9669,7554,8470,8537
2025-06-21,Sábado,LA PREVIA,8087,7420,8272,8738,7490,8534,7862,7931,1626,4318,1978,0415,3270,3816,0419,7295,8480,3537,1271,6317
2025-06-21,Sábado,LA PRIMERA,5626,2397,8704,6758,8178,4362,2520,0261,4556,6067,7599,5734,8049,2115,5834,8063,3060,8538,4765,3272
2025-06-21,Sábado,MATUTINA,8802,4801,7842,9139,3510,2708,8797,6075,3294,7263,2522,6749,5957,9670,5167,4580,0041,7866,7463,5600
2025-06-21,Sábado,VESPERTINA,3927,6778,2418,4194,1446,5103,7268,3588,1639,4947,3414,4765,2117,4890,7673,8677,0244,6722,8519,8707
2025-06-21,Sábado,NOCTURNA,0466,3394,6225,6995,1066,4752,1062,5586,8408,1478,7277,1326,9294,3008,3763,3692,6564,8227,2503,1536
2025-06-23,Lunes,LA PREVIA,8016,6749,3269,2153,1682,0439,5742,8676,0476,5450,1568,1481,8453,1893,8169,7383,4276,7842,3033,2722
2025-06-23,Lunes,LA PRIMERA,3745,1304,0874,4328,4881,7503,4595,5232,9894,6519,2381,4698,8206,7658,7618,6828,3297,3224,1617,4121
2025-06-23,Lunes,MATUTINA,0428,2859,9780,2916,9380,0135,3548,9337,2646,4646,1951,2224,5940,9192,9687,1618,8929,5774,5397,0119
2025-06-23,Lunes,VESPERTINA,5743,0201,6062,0090,2505,7865,2669,5553,3086,8795,3765,4114,7390,8975,6617,7639,7082,6771,8914,1528
2025-06-23,Lunes,NOCTURNA,2314,4751,7003,5175,8864,1991,0021,4395,3279,3560,8013,5533,9982,9704,5060,9581,9918,8931,2890,2723
2025-06-24,Martes,LA PREVIA,1686,1711,8741,9656,9295,1098,3731,8911,8016,8385,0833,4240,3577,9471,3650,9680,7771,9667,0969,6475
2025-06-24,Martes,LA PRIMERA,7236,1079,0716,1444,6504,2099,1283,2962,1076,6198,9905,6391,3052,2305,2515,9438,4546,7265,1456,3402
2025-06-24,Martes,MATUTINA,0436,6655,9118,9816,0158,5665,3024,2883,2879,2219,0354,8446,3926,0985,6364,8969,2333,5931,6010,7961
2025-06-24,Martes,VESPERTINA,3063,2569,5213,2892,1460,5343,9206,7047,6312,5707,8375,8818,5508,8180,6850,5121,8748,7398,6448,9039
2025-06-24,Martes,NOCTURNA,1831,0069,9347,2054,1078,8200,4376,3183,8353,3282,7208,1666,0651,8599,5771,6663,2544,1436,0683,8523
2025-06-25,Miércoles,LA PREVIA,6000,7130,7073,1951,4484,5728,8568,3197,1350,3370,1471,7540,8741,4340,1599,9242,5994,0106,3640,5047
2025-06-25,Miércoles,LA PRIMERA,3322,6306,4128,9518,7011,9494,1224,2737,8215,4846,6793,7790,3459,6062,4852,9501,1001,0139,6861,4648
2025-06-25,Miércoles,MATUTINA,6720,1049,8924,3812,6019,8868,2549,2636,6351,0331,2034,1455,4054,7589,1457,8559,1092,3628,8988,0754
2025-06-25,Miércoles,VESPERTINA,7063,7573,5715,0759,1384,5697,0962,1738,0373,7297,9468,9030,2033,1628,0256,1713,0462,9010,9268,4201
2025-06-25,Miércoles,NOCTURNA,3192,1268,0685,9644,7139,6108,0507,0842,0405,1985,5725,9028,5820,7613,2701,0190,0976,8487,1701,6064
2025-06-26,Jueves,LA PREVIA,8348,0925,0376,4965,2720,6101,4758,9726,6869,7737,1170,1426,7032,4258,7732,4349,3812,9948,6087,2616
2025-06-26,Jueves,LA PRIMERA,2642,9217,9849,7465,5252,9755,9894,8183,4069,0955,1663,5726,7381,2573,2908,4545,8518,9721,2024,7325
2025-06-26,Jueves,MATUTINA,2860,7390,4987,3517,3328,6977,4136,0140,7446,5020,1939,9016,5472,7269,4416,3129,4524,7780,2269,2703
2025-06-26,Jueves,VESPERTINA,2790,4623,9843,3418,9481,1227,0000,6127,1086,5463,3866,0646,2777,0093,1916,4021,0800,8507,0452,7679
2025-06-26,Jueves,NOCTURNA,6324,4538,3108,6497,1438,7010,7051,8414,6842,7933,5147,0434,6757,9223,0171,2805,1235,5173,7089,2270
2025-06-27,Viernes,LA PREVIA,7101,8841,8821,5286,4021,2629,5031,5916,3007,7800,4833,8515,0646,5725,5153,0727,6117,3524,8389,8778
2025-06-27,Viernes,LA PRIMERA,4012,8960,6250,4375,3390,1529,8914,6945,9215,1515,3047,1383,8674,8765,7113,5889,5306,8290,4059,2700
2025-06-27,Viernes,MATUTINA,2058,7900,9052,0520,0424,2492,7526,5685,0134,4281,0735,0292,8343,3418,2740,1829,5827,7529,2556,3323
2025-06-27,Viernes,VESPERTINA,4099,5161,5305,0995,0916,1866,9111,7356,0079,4033,2583,6904,4647,7141,2740,6114,5244,8951,7567,1145
2025-06-27,Viernes,NOCTURNA,2293,3476,7304,1181,3879,7563,2843,9137,4550,2520,2319,8242,3877,0855,0774,2733,6916,8685,6263,8707
2025-06-28,Sábado,LA PREVIA,9641,7035,9314,5257,9471,0101,6142,9298,9760,6157,4827,0889,1422,6422,6035,0836,4246,2444,8145,2717
2025-06-28,Sábado,LA PRIMERA,5873,2665,5670,1951,3697,6843,1756,7959,2414,1816,7020,2047,1929,8575,5238,2968,3896,1445,9385,5951
2025-06-28,Sábado,MATUTINA,5139,5883,2690,2485,3914,4984,1956,4851,9040,3743,5825,0475,9698,4936,3713,8887,1861,6377,2271,7365
2025-06-28,Sábado,VESPERTINA,9533,2172,7087,6565,2322,6952,1350,1410,6565,2578,3946,7603,0918,5862,8533,5537,8527,6634,3444,9029
2025-06-28,Sábado,NOCTURNA,5659,8767,7792,0242,1707,4535,7432,3544,5587,5905,0727,7931,0960,5290,3662,2615,8571,9839,8944,1252
2025-06-30,Lunes,LA PREVIA,0986,3437,5187,1760,1397,1201,7871,7952,7975,1520,1459,6126,0695,5498,2009,0801,4584,5855,3988,1725
2025-06-30,Lunes,LA PRIMERA,2020,7630,2264,6613,0125,5975,6290,0271,1432,7918,2210,9544,2090,4404,2212,3567,7516,0220,2978,1981
2025-06-30,Lunes,MATUTINA,5199,1631,8137,5320,2841,3670,1011,1917,1564,4809,6014,9736,6352,4478,1197,4822,1165,1658,3701,6849
2025-06-30,Lunes,VESPERTINA,3833,5806,9411,0907,3169,9427,2613,7108,8674,4783,0527,5061,9814,2879,8754,1844,5762,7606,9495,5282
2025-06-30,Lunes,NOCTURNA,8788,5542,9637,2427,2466,2618,1664,7159,1746,7901,2880,8992,1196,2333,1978,9214,2125,3548,7573,4240
2025-07-01,Martes,LA PREVIA,0722,5111,3630,8433,1250,5515,9991,8828,2670,8917,2046,9925,2973,6142,4299,9381,6215,4913,1008,5037
2025-07-01,Martes,LA PRIMERA,7045,6683,9297,5646,3155,0846,2256,8433,7898,1273,0995,7018,0683,0263,1617,9341,6826,8806,7826,2638
2025-07-01,Martes,MATUTINA,7010,4343,2639,8716,0578,4046,0940,6129,1749,0321,6546,0276,2983,3884,3476,3953,3427,8646,3458,4521
2025-07-01,Martes,VESPERTINA,5386,6406,3112,9906,3570,8137,7262,3031,7694,2272,7243,2270,8828,2403,0663,3939,8026,0349,2623,5373
2025-07-01,Martes,NOCTURNA,7256,0193,6324,9788,3947,7362,0303,1927,4680,6575,9197,3781,2638,8865,4755,3432,5033,9223,8546,1352
2025-07-02,Miércoles,LA PREVIA,4954,6138,3990,0530,8503,6671,5940,7729,3756,4913,9383,0660,2338,5864,7469,3252,2575,0209,7586,3681
2025-07-02,Miércoles,LA PRIMERA,2875,3572,6309,0189,6937,1339,1573,7384,3820,1646,3561,9591,8601,8492,5518,2212,4124,1260,3049,7532
2025-07-02,Miércoles,MATUTINA,9857,3274,1510,3813,3616,0299,9937,1360,8408,4274,9693,2119,5014,1259,7558,2269,2528,5916,2252,4626
2025-07-02,Miércoles,VESPERTINA,5978,8696,7726,9868,7030,3068,5429,8998,6350,8664,8037,3468,6828,1153,1106,1532,5498,0969,8932,0736
2025-07-02,Miércoles,NOCTURNA,8828,7487,7334,5642,8935,5525,8043,2090,8437,5775,3450,6519,2747,6015,1916,4046,1299,1928,1482,6565
2025-07-03,Jueves,LA PREVIA,8181,8538,1935,2637,0175,5588,9081,5270,2826,9809,9245,0559,8047,1954,7907,3086,4459,8255,1324,6305
2025-07-03,Jueves,LA PRIMERA,7195,5981,6143,0782,8256,8493,2474,3355,4585,5822,8139,3768,0803,0515,3152,2939,8536,6601,4741,1576
2025-07-03,Jueves,MATUTINA,9284,7775,2858,6877,6869,0957,9619,4903,4256,2683,4128,3909,4990,2700,6480,7099,4545,1055,2021,1485
2025-07-03,Jueves,VESPERTINA,3980,6359,5175,8265,0862,2114,3654,7754,3982,2103,8219,6090,1782,7044,5843,6064,1517,3686,9280,9869
2025-07-03,Jueves,NOCTURNA,8937,8504,9095,9535,7647,6110,7075,4103,2172,7872,6940,4908,8117,7686,6294,3989,9616,3241,5388,5910
2025-07-04,Viernes,LA PREVIA,1101,2746,0384,3958,0923,2747,0312,9052,8985,3809,5483,5692,2942,7495,7825,7767,4790,5619,1830,9384
2025-07-04,Viernes,LA PRIMERA,3392,0910,5480,7651,7080,7172,1029,7752,3072,0801,2992,4562,9434,9603,7432,7117,5931,1622,4451,5588
2025-07-04,Viernes,MATUTINA,8407,1425,8106,4085,4498,1861,1128,3584,6399,5949,7898,1294,1370,3996,5318,5488,6159,5470,4030,9592
2025-07-04,Viernes,VESPERTINA,7407,1817,2534,9022,4903,0738,0783,5420,5383,2690,0906,8647,1547,5511,5707,7560,0042,2521,8045,1883
2025-07-04,Viernes,NOCTURNA,4065,1457,4659,6322,3811,1467,5870,5512,6342,0768,6618,6972,6795,3858,3112,7003,3920,0177,2937,8298
2025-07-05,Sábado,LA PREVIA,7540,5821,7198,5196,1225,5062,5273,5613,3562,7443,3961,7830,4017,9983,3967,1517,7916,1171,1350,5719
2025-07-05,Sábado,LA PRIMERA,3045,0380,5191,1118,9216,8968,0499,5635,8152,0109,9101,6943,8946,0600,2914,7981,6532,8599,5602,2416
2025-07-05,Sábado,MATUTINA,4466,4281,1239,1445,6574,2705,2851,7130,1006,3203,2453,6054,4072,2169,8382,7349,8049,6026,9389,9240
2025-07-05,Sábado,VESPERTINA,4129,4748,4067,9375,3796,6274,7371,8221,1817,9507,5972,7487,5413,8706,4416,9740,4608,9715,1872,5820
2025-07-05,Sábado,NOCTURNA,1331,9792,1077,7654,8689,0453,5125,5995,9738,0959,5818,0017,6061,0580,9598,9506,3558,1890,2009,1170
2025-07-07,Lunes,LA PREVIA,2716,4004,2339,7460,8567,5571,0821,2730,1153,9591,3222,6593,3662,0603,1715,4719,5600,7018,5863,1719
2025-07-07,Lunes,LA PRIMERA,9068,9495,1324,6003,5715,2416,9863,9234,1889,9837,6940,6978,8972,8379,0535,2539,2728,0505,5545,6239
2025-07-07,Lunes,MATUTINA,1657,4070,9813,8498,1938,4198,0742,8940,9568,2630,7094,7027,4729,2102,0179,3153,4715,4094,5204,2821
2025-07-07,Lunes,VESPERTINA,0792,2250,9856,7026,0833,0856,3551,1952,3266,7548,2655,7295,9390,0688,2985,3614,6143,2203,0243,4944
2025-07-07,Lunes,NOCTURNA,5516,4576,4268,5217,4352,0378,4177,9211,7132,0301,6086,6150,5093,0248,7776,9565,2374,1472,6853,3451
2025-07-08,Martes,LA PREVIA,2669,5848,3385,4088,0654,8464,6192,3119,4430,0270,6126,2188,8892,5476,0630,4597,0355,3941,7688,3927
2025-07-08,Martes,LA PRIMERA,2750,4058,5421,8769,6083,6042,4183,6589,2527,8793,3069,5616,2083,9469,4474,2163,7540,3936,8654,8156
2025-07-08,Martes,MATUTINA,1628,8809,9907,4215,2436,2717,6597,5520,3086,7145,2540,7140,2213,2226,7564,0052,1524,5863,6400,2539
2025-07-08,Martes,VESPERTINA,9958,4572,4929,5206,7244,4384,7455,8455,0348,1127,7401,8682,1567,8838,6673,4627,3630,2327,5706,9789
2025-07-08,Martes,NOCTURNA,0648,4237,5778,4641,3462,1629,2317,2303,5404,1723,7426,9593,7946,4505,3733,3359,9415,9512,4887,8963
2025-07-10,Jueves,LA PREVIA,0541,3597,2107,7346,2096,6475,9124,7849,0308,5633,8430,8223,6910,5110,7007,6817,7080,2080,4912,9216
2025-07-10,Jueves,LA PRIMERA,8836,9622,7118,8235,7269,7830,5551,1960,8455,3281,0828,1458,6002,4536,7383,3236,5925,1768,3413,7564
2025-07-10,Jueves,MATUTINA,3671,6135,6437,5838,0190,1254,4252,0324,1337,8834,6278,9007,1166,6232,9742,1480,8796,0545,9362,8744
2025-07-10,Jueves,VESPERTINA,3452,7130,4747,9626,1541,9546,7648,2523,0867,4480,6915,6686,1441,3137,0534,9792,6488,9763,5895,0534
2025-07-10,Jueves,NOCTURNA,8303,8333,3449,9148,5179,4821,4473,8756,6427,4649,2085,1434,1977,5695,1900,4582,0292,6448,8483,0942
2025-07-11,Viernes,LA PREVIA,4873,1582,2533,5823,2955,5210,9099,1203,8400,8565,7776,9135,7899,6318,9743,5627,5128,9727,8844,6283
2025-07-11,Viernes,LA PRIMERA,9522,7981,6470,0176,7268,8680,2587,3037,0796,2390,3153,9763,3674,1071,1530,0408,5466,9939,4219,5688
2025-07-11,Viernes,MATUTINA,0384,1547,8637,3777,3854,0888,9533,7645,8541,8815,1532,0415,8251,1061,6440,4093,5901,6953,5610,3687
2025-07-11,Viernes,VESPERTINA,1455,0120,2045,4612,5297,4434,2896,5532,4826,4872,7255,1392,5693,7341,4359,7102,9555,9059,9511,8208
2025-07-11,Viernes,NOCTURNA,5499,4079,8878,9104,3218,5832,5830,3909,9426,2177,1205,4823,3714,6116,8596,1867,8810,5432,8361,2172
2025-07-12,Sábado,LA PREVIA,4318,3718,1942,4130,8033,3899,7376,0633,4551,7677,7861,2987,8160,3389,6187,8981,6305,5790,4513,7449
2025-07-12,Sábado,LA PRIMERA,9891,3473,3487,5309,7101,2564,8683,9566,9659,1720,0037,6435,7141,7436,5277,8188,4761,4526,3723,4904
2025-07-12,Sábado,MATUTINA,3361,1055,3614,8283,4630,3290,0980,3424,8775,7514,0193,3611,6819,1283,8438,0298,9979,3145,5578,9594
2025-07-12,Sábado,VESPERTINA,4168,6843,9574,6385,0506,9357,5696,1411,1196,5326,6781,5216,7377,1326,4050,7288,0988,4820,1461,0351
2025-07-12,Sábado,NOCTURNA,6871,8400,6501,1966,2766,0121,3760,3627,5821,5970,1336,0979,6218,9315,9345,3541,2942,3064,7337,0744
2025-07-14,Lunes,LA PREVIA,6426,6851,1823,1728,2179,2881,1655,2556,3283,9120,8175,3776,2811,2515,3238,8795,6600,2807,6070,2434
2025-07-14,Lunes,LA PRIMERA,0009,7854,9645,8260,8934,3538,5866,2552,5916,2343,7551,9959,9285,7454,3263,9905,1786,7921,7401,0385
2025-07-14,Lunes,MATUTINA,2615,4572,4205,4618,5943,5797,8291,9812,4319,0585,6615,6234,1719,0444,2250,2315,1927,3288,0879,1938
2025-07-14,Lunes,VESPERTINA,0987,7585,6699,6712,5394,7625,0159,0598,7371,3937,2060,0780,9166,5896,3840,9173,1611,4508,1922,6169
2025-07-14,Lunes,NOCTURNA,4677,9293,1513,0870,1380,1722,4953,6544,2881,6134,2954,7542,6088,9731,2405,7772,8357,2418,5747,3135
2025-07-15,Martes,LA PREVIA,8050,3905,1093,3013,9719,8646,9104,1597,4152,1796,5861,7841,7745,6923,5583,5191,0066,8235,3012,4855
2025-07-15,Martes,LA PRIMERA,9935,0034,7639,3477,7850,7738,3589,6985,3780,8261,6781,3242,4450,3342,5108,1382,3792,2845,5686,3869
2025-07-15,Martes,MATUTINA,8687,7424,0481,5897,8166,8062,3426,0748,2526,2520,6955,7092,4401,8074,5543,5262,6718,2239,9182,5617
2025-07-15,Martes,VESPERTINA,3592,9878,8615,7606,7600,4966,7383,0940,3081,6169,9311,3054,8314,5755,2343,2765,7172,8778,7675,5475
2025-07-15,Martes,NOCTURNA,4512,1453,3705,3080,2527,3293,4305,3436,7419,7413,8012,7571,4011,0395,8805,5976,8291,9603,8410,5074
2025-07-16,Miércoles,LA PREVIA,4108,6173,3948,6699,7856,4783,6527,3789,2032,8137,5580,5597,4358,5469,1032,9627,1579,3043,3576,0192
2025-07-16,Miércoles,LA PRIMERA,0585,7684,6146,1855,6906,6863,3441,8726,4442,4469,1342,8371,9646,0032,4355,8123,0774,8291,7271,1221
2025-07-16,Miércoles,MATUTINA,3825,6545,9643,3347,8813,8347,6888,6252,3107,3027,1848,2902,2691,1159,6818,8543,4929,1737,4715,5461
2025-07-16,Miércoles,VESPERTINA,6792,2844,8999,7917,0993,8971,0374,4708,3569,5393,1529,4111,4820,7385,0721,2393,6290,5549,5258,6318
2025-07-16,Miércoles,NOCTURNA,9249,0827,6570,6474,4636,4200,6061,0097,0920,7430,2627,3765,9639,1234,4712,5107,4857,0749,4700,5589
2025-07-17,Jueves,LA PREVIA,0389,3601,7885,8820,6541,2556,6684,7245,9779,4256,9725,1994,7177,4072,9418,3885,8164,9076,2175,1448
2025-07-17,Jueves,LA PRIMERA,9758,6906,3330,9224,2237,4986,4633,3279,9475,7382,0052,5376,5430,8135,5345,0105,6884,6403,1847,9198
2025-07-17,Jueves,MATUTINA,8516,1780,8239,1610,7640,4437,3993,1139,7857,0429,9198,1626,8895,5220,3958,7342,2854,0977,2629,6449
2025-07-17,Jueves,VESPERTINA,0285,6503,8004,1638,9725,5218,7296,8140,2449,4899,7581,9910,1340,4609,3937,2547,6979,4390,5990,7837
2025-07-17,Jueves,NOCTURNA,2144,3597,7452,3251,5763,1477,2362,2847,3688,0881,0272,8128,2251,0191,4281,3077,6923,1718,4129,6895
2025-07-18,Viernes,LA PREVIA,0654,8141,4108,3227,4119,5020,7418,8869,0488,3708,9429,8243,4394,1111,6914,1762,0348,8149,6548,2497
2025-07-18,Viernes,LA PRIMERA,3590,8572,9970,4898,0195,0144,4352,8121,9000,0821,1262,8160,8528,5718,9054,3670,6016,9843,8658,8114
2025-07-18,Viernes,MATUTINA,9175,3157,2063,3899,7685,5177,7736,4150,3673,4172,3133,7430,2014,1380,0955,0441,4770,7937,4780,8111
2025-07-18,Viernes,VESPERTINA,9102,8901,2780,7539,1864,8111,4813,3071,5983,7153,2369,7834,1575,8200,1048,2554,0927,8605,7917,9679
2025-07-18,Viernes,NOCTURNA,4779,0764,6213,6554,1491,3974,0952,8203,9431,0494,4089,1422,0427,7292,9055,8002,8606,0011,6111,5265
2025-07-19,Sábado,LA PREVIA,3949,2809,4365,2515,4487,0470,8954,6005,4767,1645,9965,0429,1803,8081,5830,9422,4971,0372,0108,5276
2025-07-19,Sábado,LA PRIMERA,9876,8658,6691,1831,7850,4780,9337,1585,7894,3920,4517,4279,2469,5196,4889,0820,7910,9030,4784,3533
2025-07-19,Sábado,MATUTINA,7486,5308,9554,4829,4951,7545,0323,4596,6920,0045,3948,5161,3030,9415,1534,2227,4975,5866,1796,9986
2025-07-19,Sábado,VESPERTINA,5121,7195,5693,7381,8737,1438,9324,2086,3479,5847,4175,4473,2867,6376,7407,6384,3378,6090,6014,6437
2025-07-19,Sábado,NOCTURNA,3378,3429,4558,6179,2245,8409,1733,6591,9065,6520,6450,5169,1473,6696,0228,2651,3988,8306,9325,2477
2025-07-21,Lunes,LA PREVIA,7005,9210,4999,4849,2029,1663,8284,7986,4392,7550,9933,2393,3575,1279,4352,0888,5768,0813,1936,8305
2025-07-21,Lunes,LA PRIMERA,5401,6467,1439,5299,4874,9986,8638,8521,0138,9369,9600,4906,5277,6233,8081,9512,8455,6919,4866,2632
2025-07-21,Lunes,MATUTINA,3406,6726,1332,5634,9757,2878,9691,8811,7299,9605,4700,6733,6253,4644,6938,9749,9044,9514,3160,3921
2025-07-21,Lunes,VESPERTINA,4757,3431,0964,8491,1098,2710,0994,7050,5308,4318,0802,4934,7081,0071,4877,0533,0771,4496,4040,7130
2025-07-21,Lunes,NOCTURNA,4405,6052,0510,5210,2425,0584,1277,3907,1674,1455,7712,9382,9536,1205,8398,8378,6924,2258,5890,6926
2025-07-22,Martes,LA PREVIA,9851,3789,6934,1132,7803,2420,2000,3201,1795,4275,7207,7479,7528,4431,0203,6283,4006,1429,3778,4810
2025-07-22,Martes,LA PRIMERA,8380,8955,8565,5271,0388,8337,8630,6197,7177,0375,6776,7909,8064,7769,2043,5670,0956,7129,4289,2695
2025-07-22,Martes,MATUTINA,0184,8145,1556,8482,1874,5929,0853,4098,7806,9738,6431,8114,9577,0926,7683,0684,2725,6167,1539,9535
2025-07-22,Martes,VESPERTINA,3541,4717,9272,4353,9712,4902,8107,5043,9708,9327,7590,0945,2127,3950,4127,9127,5235,6079,0143,2706
2025-07-22,Martes,NOCTURNA,6510,9361,1265,2158,4479,2675,7428,3565,5718,8158,9861,7226,7600,6053,6371,8296,8399,9150,4187,6914
2025-07-23,Miércoles,LA PREVIA,2107,2750,1542,5890,4936,0178,9778,6752,9655,6210,0750,7600,6864,1486,0933,8298,9271,4353,9958,5768
2025-07-23,Miércoles,LA PRIMERA,7815,1697,4835,5319,1305,0331,7708,0935,8623,3764,7708,2231,1379,1892,9248,4029,5333,8140,7652,6673
2025-07-23,Miércoles,MATUTINA,5548,1316,9145,9252,6711,1080,5611,3386,6560,9876,6288,1205,6499,2641,4588,1047,0300,8123,9740,3985
2025-07-23,Miércoles,VESPERTINA,6750,8914,1214,2193,8425,6728,3104,0240,1818,7778,3081,2488,3471,7713,8139,8153,9827,2538,7841,9296
2025-07-23,Miércoles,NOCTURNA,0821,1446,2464,7013,2578,9028,0729,7591,2696,9756,0285,2857,0067,8407,3720,5150,8289,0200,6102,7017
2025-07-24,Jueves,LA PREVIA,0230,5974,8497,2339,2844,7211,7900,9311,9508,1192,1383,2314,1249,4959,8583,3647,1542,0694,4617,4249
2025-07-24,Jueves,LA PRIMERA,1371,3145,8073,2060,9353,6797,0933,0623,3951,4599,0521,6019,4085,6584,9454,2466,9968,0936,4437,0374
2025-07-24,Jueves,MATUTINA,4670,5647,8197,2584,7743,8132,1907,4024,3234,5909,6654,7057,9277,2409,1448,6383,8351,1524,2838,3631
2025-07-24,Jueves,VESPERTINA,2311,9056,6755,7163,7458,1952,0943,4789,7313,0324,4975,8053,3070,4679,7741,0979,2258,0719,1380,8009
